Aspect;BAI_max;BAI_mediana;BAI_min;BAI_moda;BAIstdDev;ET_max;ET_mediana;ET_min;ET_moda;ETstdDev;Elevation;Fpar_500m_max;Fpar_500m_mediana;Fpar_500m_min;Fpar_500m_moda;Fpar_500mstdDev;Lai_500m_max;Lai_500m_mediana;Lai_500m_min;Lai_500m_moda;Lai_500mstdDev;MeanCurvature;NDVI_max;NDVI_mediana;NDVI_min;NDVI_moda;NDVIstdDev;SRI_max;SRI_mediana;SRI_min;SRI_moda;SRIstdDev;TWI;Temp_C_max;Temp_C_mediana;Temp_C_min;Temp_C_moda;Temp_CstdDev;accessibility;averageAnnualETP;averageAnnualPalmer;averageAnnualPrecip;averageAnnualRadiacion;averageAnnualTemp;averageAnnualViento;averageSpringETP;averageSpringPalmer;averageSpringPrecip;averageSpringRadiacion;averageSpringTemp;averageSpringViento;averageSummerETP;averageSummerPalmer;averageSummerPrecip;averageSummerRadiacion;averageSummerTemp;averageSummerViento;clase;classification;frequency_buerned;population_count;precipitation_max;precipitation_mediana;precipitation_min;precipitation_moda;precipitationstdDev;slope
195,6079415;2,21939E-07;1,47532E-07;1,01483E-07;1,53366E-07;3,19551E-08;43,8;32,5;21;26,4;6,825028968;270,7880037;91;89;68;89;5,744175794;61;56;43;43;6,605048574;1,13872E-05;0,864777327;0,839169919;0,820811093;0,848220766;0,012901466;13,79041958;11,43548393;10,16140366;12,17703342;1,057783059;9,409060696;26,93;20,43;9,57;14,99;3,935865001;22,19185829;52,02222222;-2,815555556;1307,658291;160,1305556;15,71044238;3,062638889;73,03333333;-2,327222222;78,3730438;187,2888889;15,05535472;3,128333333;62,02222222;-2,838888889;30,34353166;257,6888889;20,84954939;3,298888889;0;0,131779124;0;0,052903059;30,67333412;0;0;0;4,509150258;6,507699966
67,10494318;1,60314E-07;1,22953E-07;7,80406E-08;9,26183E-08;2,53636E-08;14,9;10;6;9,9;2,611121513;180,2569591;58;39;35;39;6,992058988;13;9;7;8;2,022100118;-2,64098E-06;0,639134407;0,405909806;0,366715759;0,368807346;0,079893695;4,542229652;2,366492033;2,158139467;2,168604612;0,648096766;11,25579534;44,81;35,76;14,73;27,43666667;6,649943834;19,73006248;37,93194444;-1,463888889;672,6233357;186,2444444;27,04525307;2,467777778;69,22777778;-1,347222222;40,50779929;219,15;24,04423107;2,631666667;19,88333333;-1,568333333;6,592830863;290,25;36,99153286;2,787777778;0;0,221043366;0;0,29220712;17,08700371;0;0;0;1,953148951;0,343674719
207,7771521;1,42319E-07;1,06396E-07;7,15914E-08;1,07498E-07;1,69451E-08;50,8;40,5;21,5;28,4;8,042509282;670,0144489;91;90;78;90;4,271871825;65;59;41;62;6,985699679;-9,62061E-06;0,866852343;0,827733099;0,767387509;0,767387509;0,032198908;14,02092075;10,61014271;7,597990036;7,597990036;2,073094213;9,571547697;31,35;23,125;11,13;18,43;4,574293726;40,89178085;52,37361111;-2,224027778;1192,641491;180,5180556;18,49488125;2,403888889;77,33333333;-1,867777778;79,83631391;207,2611111;17,42446447;2,602222222;63,22222222;-2,345;30,19912418;284,2833333;24,50730785;2,682777778;0;0,09072587;0;0;21,87950897;0;0;0;3,422410505;5,538318634
307,7583735;3,09715E-07;2,20908E-07;1,57051E-07;2,20908E-07;3,79205E-08;21;18,25;13,1;13,8;2,585793211;1482,350688;58;55;9;55;11,9703337;17;15;2;16;3,641733409;-4,28578E-05;0,645569623;0,617682219;0,584470987;0,645569623;0,019050232;4,642857075;4,231249809;3,813141584;4,642857075;0,259844774;9,122741565;37,81;27,13;12,39;24,80333333;5,793706625;52,96426392;43,97916667;-1,6875;1329,795313;180,5777778;20,50175234;3,038055556;73,53333333;-1,816111111;105,9455989;202,2666667;19,25928435;3,213333333;36,18888889;-1,759444444;19,20020613;284,3722222;28,23625586;3,113888889;0;0,037255493;0;0;26,70749664;0;0;0;3,641461206;24,497118
341,0781734;1,65378E-07;1,27742E-07;9,14185E-08;1,27708E-07;2,04349E-08;45,9;33,4;17,8;17,8;7,75813265;709,2315096;90;90;82;90;2,12498366;66;63;43;64;7,194442299;-2,88172E-06;0,811833858;0,780027926;0,684281409;0,804150462;0,034499532;9,62890625;8,092063904;5,334754944;9,211920738;1,22095841;13,23398622;28,71;21,29;10,39;21,29;4,040217574;11,10635853;63,08194444;-1,896111111;1692,686078;172,0944444;16,55678239;2,695416667;80,37222222;-1,286666667;120,4330308;196,5611111;16,10947754;2,866666667;94,08333333;-1,981111111;39,53052342;278,2722222;22,30669928;2,994444444;0;0,071405448;0;0;80,70928955;0;0;0;8,8128408;4,364976406
333,9153666;1,87503E-07;1,37302E-07;1,12975E-07;1,21138E-07;2,64575E-08;20,7;14,4;8,7;8,7;2,999748138;111,4366067;63;49;44;46;6,016274225;19;12;10;11;2,427618861;-2,50504E-06;0,700469136;0,512564182;0,474815726;0,5030303;0,074703545;5,677108288;3,103104115;2,808187246;3,024390221;0,926031793;12,53023765;39,81;31,97;15,39;32,58333333;5,255823917;22,9178791;35,42777778;-1,485972222;761,3221406;184,5361111;24,91201396;2,263055556;63,46111111;-1,198333333;52,50526552;213,7277778;21,58885332;2,452222222;15,37777778;-1,706666667;9,280101717;293,1388889;33,4222988;2,639444444;0;0,209096366;0;0;8,952606201;0;0;0;1,857705396;0,192175448
47,11298904;1,48773E-07;1,03922E-07;7,65853E-08;1,03922E-07;1,71622E-08;43,8;32,5;20,8;26,7;6,521295032;309,2664205;90;89;87;89;0,884433277;66;60;52;56;3,902136167;1,48562E-05;0,829646587;0,779178083;0,722829223;0,777136266;0,029162217;10,74029827;8,057071686;6,21576786;7,974093437;1,250534979;8,834351806;26,07;19,25;2,61;22,01;4,557144877;10,6121397;55,625;-2,797638889;1538,82194;159,9541667;15,96255991;2,584861111;74,87222222;-2,300555556;103,5513146;187,9277778;14,7149981;2,713888889;76,85;-2,791111111;38,05971262;260,3611111;21,36324443;2,902222222;0;0,155126962;0;0,07773553;50,2684288;0;0;0;7,060540368;7,6945014
284,6292118;2,34863E-07;1,60543E-07;1,09383E-07;1,26136E-07;3,64698E-08;20,9;9,1;5,7;5,7;4,01641078;114,4847193;76;39;35;36;11,66076041;33;10;9;9;6,436009806;2,60808E-06;0,526723444;0,416692704;0,393355489;0,404117018;0,038011685;3,225859165;2,428753376;2,29682374;2,356363535;0,259446054;9,061699969;42,73;36,33;19,07;32,65;5,089301682;45,37411118;37,02777778;-1,598055556;576,2763712;188,4708333;24,84265281;2,365277778;67,67777778;-2,038888889;25,53582316;215,8111111;24,2678889;2,568888889;24,22777778;-1,480555556;4,336055935;293,05;33,16905133;2,663888889;0;0,224881242;1;0;6,408268929;0;0;0;0,986434388;3,080474138
220,9555432;3,44658E-07;2,00297E-07;6,15291E-08;6,15291E-08;8,99597E-08;26,7;9,1;6;6,4;5,882388026;143,8356371;66;37;22;22;13,45709231;21;9;4;5;4,921607687;2,70754E-07;0,610490501;0,434782594;0,242486626;0,242486626;0,11790992;4,134663105;2,538461447;1,640217423;1,640217423;0,804865989;13,66968834;39,15;32,25;15,93;27,43666667;5,156894049;6,557983398;34,50277778;-1,512638889;654,4059079;184,0888889;25,47977069;2,011388889;64,23333333;-1,393888889;47,47096123;213,4222222;23,16409362;2,198333333;13,78333333;-1,514444444;9,215338733;291,9722222;32,770883;2,333888889;0;0,261704955;0;0,577263113;11,48071575;0;0;0;1,741749271;0,061495341
169,5849349;2,60051E-07;1,71643E-07;4,2558E-08;1,99701E-07;5,22837E-08;12,6;7,7;1,2;1,2;3,381462068;2361,036288;15;12;0;12;4,607240678;3;2;0;3;0,928559218;-1,05091E-05;0,165146917;0,144902632;-0,020426029;0,14952077;0,048923852;1,395631075;1,33891499;0,959965706;1,35161531;0,113850718;11,51223832;46,35;35,96;-4,05;35,32333333;12,35536196;75,97071838;27,93333333;-1,648611111;1411,39134;186,1513889;19,23192543;4,162361111;62,68333333;-1,961111111;181,8977852;216,4222222;11,27349845;4,338333333;19,65555556;-1,667777778;37,53088293;283,5833333;36,88726669;4,121111111;0;0,031105826;0;0;47,02878571;0;0;0;8,184543895;8,448265076
201,7151447;1,94942E-07;1,38343E-07;7,10446E-08;1,38343E-07;3,20954E-08;29,2;20,2;10,9;10,9;5,843841963;991,6785725;76;68;36;71;11,17139204;29;21;8;20;5,479659357;-2,86461E-05;0,774706304;0,718828082;0,606342614;0,724585891;0,039866902;7,877300739;6,113127232;4,080560207;6,26179266;0,907077225;7,837370938;30,43;23,31666667;8,93;23,08333333;5,187203772;33,74510574;57,68888889;-1,576944444;1870,661955;179,1736111;17,82170588;2,718888889;87,76111111;-0,933333333;183,4072082;211,5555556;17,57621378;2,983333333;66,7;-1,78;51,93632091;284,3222222;24,88477021;2,950555556;0;0,070360619;0;0,076749377;69,8551178;0;0;0;10,16778718;10,37462997
285,2400898;1,45416E-07;1,04651E-07;6,25633E-08;1,17468E-07;2,13458E-08;24;20;12,8;22,2;3,93544576;423,0062457;72;61;43;43;8,061982111;20;16;8;16;3,757067414;-7,37175E-07;0,778554142;0,710671961;0,526919663;0,65172112;0,073264284;8,031553268;5,912568092;3,227612019;4,742525101;1,514712346;10,26078295;34,11;24,75;13,19;15,37;4,85034898;37,81067276;57,54166667;-2,162361111;1468,729335;162,3986111;20,01643157;2,436388889;74,66111111;-1,559444444;113,1630158;189,1;18,81437441;2,572777778;84,88333333;-2,167222222;41,07470347;261,7944444;26,82735429;2,797777778;0;0,151191861;0;0;63,5979538;0;0;0;6,67062478;1,85848403
299,2894046;1,77795E-07;1,32301E-07;9,07278E-08;1,36582E-07;2,35986E-08;44,4;33;19,9;35,1;6,550114503;90,84147006;90;89;85;89;1,481740718;63;59;47;61;5,372357231;-1,05459E-06;0,753131688;0,709802747;0,654671907;0,688451767;0,029417207;7,101485252;5,900501251;4,791593552;5,419551849;0,699857771;19,86498602;31,77;23,44;7,59;27,19;4,726494291;4,422992229;49,58194444;-2,656111111;1286,910438;159,8875;19,93475178;2,241944444;73,07222222;-2,185;83,63177182;188,0333333;18,02308913;2,38;57,13888889;-2,737777778;32,78475816;259,8722222;26,00433352;2,619444444;0;0,349668896;0;0,080438155;31,0550518;0;0;0;4,339112526;0,59538734
53,27734033;2,45156E-07;1,19543E-07;1,44753E-08;1,44753E-08;7,15074E-08;29,9;17,95;8,9;8,9;6,650872123;1658,54894;70;36;3;3;24,83331096;36;11;0;1;13,33266665;3,42776E-06;0,640748441;0,314482749;-0,053160675;-0,053160675;0,226992744;4,567129612;1,917505026;0,899045467;0,899045467;1,169402824;10,01055453;32,35;22,7;-1,21;23,69;7,888035878;107,1377029;50,71527778;-1,848472222;2254,537464;147,4486111;13,58626886;4,572777778;65,31666667;-1,228888889;215,5641515;149,9611111;7,498479036;4,707777778;79,56666667;-1,911111111;65,69364326;253,3333333;22,90599838;4,552777778;0;0,038508299;0;0;113,7965927;0;0;0;12,60404595;21,59858894
225,2129052;1,27742E-07;1,05998E-07;7,94807E-08;9,256E-08;1,37834E-08;20,4;17;9,5;17;2,728336897;361,5356062;61;55;51;53;3,015515434;16;13;11;13;1,257864151;-4,95539E-06;0,682327986;0,602864206;0,555555582;0,586929381;0,033926203;5,29580164;4,03606081;3,5;3,841787338;0,474350582;11,8473093;37,25;31,07;12,35;31,8;4,463868068;4,801660538;36,09722222;-1,314027778;707,6468464;177,0166667;24,35958808;1,717916667;66,61111111;-1,536111111;39,10369535;197,3111111;23,46015055;1,997777778;22,37777778;-1,138888889;5,868227381;287,3777778;29,94737285;1,961666667;0;0,483125404;0;1,685373503;6,025929928;0;0;0;1,167711827;0,951024413
238,0020199;1,33926E-07;8,99116E-08;4,01632E-08;9,66507E-08;2,64801E-08;46,6;18,8;7,2;9,7;12,30066665;417,7712055;90;70;34;37;20,76792399;53;26;8;8;15,79226252;5,4431E-07;0,84824723;0,697031736;0,416876942;0,420123994;0,180654035;12,17933178;5,601351261;2,429807663;2,449013233;3,927767576;10,71738714;37,11;27,91;13,89;24,67;5,690281716;19,40413857;49,22361111;-2,267222222;1067,062967;181,0472222;22,40153515;2,183611111;74,27777778;-1,93;71,19189758;206,9944444;19,7466535;2,377777778;54,91666667;-2,547777778;22,69605569;284,8611111;30,52540146;2,517222222;0;0,241129598;1;0,072681746;13,74915028;0;0;0;2,826595287;1,177468657
254,0253805;1,16411E-07;7,08863E-08;4,39073E-08;7,84993E-08;2,02031E-08;45,8;25,3;8,7;8,7;11,22751778;450,0272939;91;79;34;34;21,20754583;52;35;8;8;16,93858186;2,23244E-07;0,86518383;0,771415055;0,381358117;0,445986986;0,187525272;13,8350172;7,749482632;2,232888222;2,610023499;4,186201449;12,16986237;36,71;26,46;12,45;20,1;5,713925298;30,14564514;49,22361111;-2,267222222;1067,062967;181,0472222;21,94504346;2,183611111;74,27777778;-1,93;71,19189758;206,9944444;18,68511581;2,377777778;54,91666667;-2,547777778;22,69605569;284,8611111;29,8617345;2,517222222;0;0,234984489;1;0,159310742;13,74915028;0;0;0;2,826595287;1,652872205
198,0543791;2,48542E-07;1,76079E-07;1,34782E-07;1,68812E-07;3,03178E-08;47,2;38,7;19,6;19,6;8,683690972;140,4456251;90;88;80;89;2,823709145;63;57;40;56;7,018705167;-4,31891E-08;0,737486124;0,690011501;0,656007469;0,707473338;0,022647073;6,618644238;5,451851845;4,814079285;5,836983204;0,499798922;12,27625941;35,65;29,41666667;13,01;26,93;4,900029671;13,3187294;43,17638889;-1,76875;892,8250526;180,7013889;22,83494697;2,147777778;72,76666667;-1,128333333;51,4981056;207,9777778;22,06394617;2,338333333;34,51111111;-2,106666667;17,46917847;286,9055556;30,33941015;2,542777778;0;0,278759846;0;0;15,51238632;0;0;0;2,582356743;0,247741163
328,5660936;1,44223E-07;9,93682E-08;7,68439E-08;9,92373E-08;1,9563E-08;45,2;33,4;17,2;34,8;7,516991124;930,2324314;90;90;86;90;1,203698006;66;64;44;66;6,180255299;-6,01737E-06;0,857961059;0,8134287;0,671950817;0,804459691;0,046555018;13,08064556;9,719763756;5,096646786;9,228070259;2,207345923;8,605597699;30,73;21,25;11,85;15,77;3,798022043;11,78899288;64,65416667;-1,849305556;2045,5363;173,5402778;16,80066509;2,9675;82,66111111;-1,217222222;190,9113318;198,2222222;16,4175032;3,151666667;94,73888889;-1,973333333;51,10118997;282,1222222;22,62912075;3,201666667;0;0,065742963;0;0;80,77918243;0;0;0;10,58479212;4,853760719
248,8409063;1,35716E-07;9,73786E-08;5,74048E-08;9,9384E-08;2,08468E-08;41,1;20,3;7,5;28,3;9,961182438;284,0972665;90;66;39;84;18,96030942;54;22;9;9;14,83898769;-7,93424E-07;0,863013685;0,689038634;0,397710294;0,44474262;0,165362943;13,60000038;5,431666851;2,320661068;2,601933241;3,344774613;16,17415766;37,49;28,93;14,59;29,84;5,502069658;7,662718773;46,46111111;-2,162916667;932,5600278;181,7930556;23,00407693;2,077083333;74,17222222;-1,871666667;58,10751392;208,0888889;20,60014917;2,271666667;45,88888889;-2,461111111;17,55631752;287,4444444;31,43112351;2,424444444;0;0,246051099;0;0,404255644;13,7753191;0;0;0;2,410424748;0,778879225
230,4432971;1,45531E-07;1,09024E-07;9,69419E-08;1,03969E-07;1,27106E-08;48,1;38,5;24,1;24,1;6,654308546;129,5087889;90;89;86;90;1,445298893;66;58;51;58;4,631294515;3,06445E-06;0,787538946;0,740947068;0,669729888;0,673446953;0,043362332;8,413489342;6,720429897;5,055649281;5,124578953;1,188250271;10,19107712;33,73;27,11;13,87;26,67666667;4,575631703;17,9042778;43,62777778;-2,0825;890,9801044;178,8416667;21,45546622;2,114166667;71,82777778;-1,552222222;50,6993021;205,1444444;20,11153077;2,260555556;40,63333333;-2,347777778;15,30224595;290,9444444;28,27248001;2,573888889;0;0,380485049;0;0;22,31086731;0;0;0;2,610328072;4,970870972
179,8260837;1,66258E-07;1,24937E-07;8,89868E-08;1,40484E-07;2,17984E-08;33,4;25,3;7,7;29,4;6,998456973;1371,28836;71;65;23;64;12,49782203;24;20;5;22;5,004886501;3,35397E-05;0,722632647;0,691859603;0,547650158;0,689089179;0,047868727;6,210653782;5,490638256;3,42135644;5,432712078;0,766007254;9,357826962;31,85;25,28333333;13,87;22,295;3,8904465;9,245244026;42,84444444;-1,554166667;794,641276;184,8972222;20,46656723;2,703472222;71,66111111;-1,863333333;47,77106841;208,4222222;20,8860204;2,912222222;33,75;-1,438888889;10,02972688;284,3722222;25,06383734;2,810555556;0;0,159875242;0;0;6,335206509;0;0;0;1,27321108;4,576516151
127,9053738;1,86911E-07;1,49622E-07;9,97314E-08;1,2732E-07;2,42899E-08;42,2;37,5;21;21;6,386910225;180,3884659;83;81;78;81;1,123486636;52;49;35;52;4,43421044;-1,54385E-07;0,760919511;0,693739951;0,646370649;0,679682732;0,033777282;7,365384579;5,530398369;4,655639172;5,2438097;0,810555102;9,613878382;34,91;28,33;13,85;28,645;4,783801472;31,6901741;35,12083333;-1,6675;709,8193305;188,0888889;22,24497766;2,624027778;65,85;-1,78;33,6812939;217,05;21,4730289;2,778333333;17,84444444;-1,630555556;5,785946334;293,65;29,60474999;2,918888889;0;0,128001519;1;0;7,241472721;0;0;0;1,169352345;3,545711279
147,5027547;3,6378E-07;2,17582E-07;1,38478E-07;2,18075E-07;5,25841E-08;19;14;7,9;14,7;2,634303619;1135,465272;49;44;21;44;9,429504523;11;10;3;11;2,619584361;-6,11261E-06;0,548775911;0,505327761;0,3959454;0,548775911;0,050526698;3,432387352;3,043081045;2,310958862;3,432387352;0,367781371;10,642853;46,03;37,46666667;7,91;37,64333333;7,280607871;40,30628967;45,15555556;-0,851805556;1250,951817;178,1291667;25,39887502;3,135833333;76,23888889;-0,069444444;102,4373087;209,8888889;26,16041024;3,396111111;31,33333333;-1,084444444;34,53357084;285,2611111;37,63006513;3,358333333;0;0,06628139;0;0;21,45643044;0;0;0;3,823461806;3,800702333
107,4769066;2,09967E-07;1,31266E-07;3,33908E-08;1,48542E-07;4,15653E-08;40,9;30,25;10,6;10,6;8,763109713;1396,643139;90;89;12;89;24,46548589;65;59;3;59;21,65178976;3,84126E-05;0,806623936;0,778943658;0,096053995;0,800977647;0,243670529;9,342541695;8,047468185;1,212521553;9,04912281;2,943680477;8,257283609;29,45;21,25;3,61;23,94333333;4,953874353;14,54728889;54,97222222;-1,423888889;1890,926619;176,8708333;14,03073049;3,406388889;84,19444444;-0,776666667;187,2005719;207,2555556;11,72387562;3,633888889;60,30555556;-1,677777778;52,10076542;281,8166667;21,83795589;3,535555556;0;0,065448157;0;0;63,00289917;0;0;0;9,461545635;6,859743118
340,8996499;2,0134E-07;1,18652E-07;1,01183E-07;1,10475E-07;3,24461E-08;40,7;35,7;18,6;18,6;6,551437501;665,7821019;90;89;76;90;3,473071007;66;61;35;60;8,059776672;9,08204E-06;0,769415557;0,731150031;0,717132568;0,721240222;0,016067354;7,673611164;6,439249992;6,070450306;6,174636364;0,486745208;8,803580445;27,17;19,31;3,15;14,25;4,390754891;23,04014015;53,27638889;-2,666666667;1035,006587;159,3319444;14,90348238;3,81625;67,15555556;-2,202777778;54,32144433;186,5944444;13,72262143;3,713333333;69,66111111;-2,665;26,85657171;254,3111111;20,43294694;3,895;0;0,224400972;0;0,146275378;13,39477921;0;0;0;2,367933326;3,985062122
277,0627742;2,36263E-07;1,73002E-07;1,17118E-07;1,44595E-07;3,56423E-08;44,9;35,3;18,2;18,2;8,086383617;555,3433123;90;85;71;85;4,642796092;57;51;34;50;5,56975962;2,05295E-05;0,886212647;0,846112132;0,79582876;0,864912927;0,021605191;16,57664299;11,99648666;8,79569912;13,80526352;1,836706821;10,46294733;27,93;22,78333333;8,13;24,78;3,863603774;110,9625702;42,33194444;-1,829027778;614,8751959;186,2694444;17,56727395;3,764444444;67,50555556;-1,842777778;39,31022021;215,1111111;16,77997021;3,777777778;35,08888889;-2,122777778;9,174363547;289,9722222;22,98755901;3,953333333;0;0,072920275;0;0;9,40694046;0;0;0;1,515614955;3,034840584
188,7714272;2,70814E-07;1,65955E-07;1,19515E-07;1,41877E-07;3,73422E-08;44,3;32,5;21,2;31;5,996406331;96,46835483;89;79;72;78;5,584104424;58;45;31;45;7,292614224;6,03045E-06;0,714983225;0,576987028;0,544980884;0,547055244;0,05066834;6,017130852;3,727987528;3,395419836;3,415549517;0,738066535;9,072631429;40,21;32,34333333;15,49;28,95;5,321647865;29,79911995;38,78611111;-1,745277778;471,400398;188,7625;22,2296176;2,932777778;68,87777778;-2,153888889;23,08015996;217,9222222;22,10674357;3,118888889;27,28888889;-1,715;4,824333458;291,3722222;29,45855683;3,243888889;0;0,091731282;0;0;6,274549484;0;0;0;0,986286308;3,0470469
213,4626866;1,74408E-07;9,81144E-08;7,46601E-08;8,62413E-08;2,53077E-08;27,6;19,8;9,5;20,3;4,161810095;183,3567272;73;56;35;67;9,422431863;25;15;8;15;4,611097724;9,70633E-08;0,723474324;0,595395148;0,551724136;0,575467169;0,052362469;6,232600689;3,943096161;3,461538553;3,711061001;0,826250887;14,58923923;36,19;31,30333333;17,27;30,55666667;3,970191108;4,375712872;42,48611111;-1,531527778;726,1905893;177,6694444;25,35872315;1,736805556;73,15555556;-1,696666667;50,20451601;202,3222222;24,18194087;1,961111111;34,49444444;-1,477222222;9,245468974;289,4888889;30,67444421;2,057222222;0;0,374992316;0;1,794597814;11,08323479;0;0;0;1,754030029;0,330990434
294,2743899;2,65059E-07;1,99224E-07;1,41198E-07;1,81916E-07;3,86686E-08;27,8;21,8;15,2;23,2;3,857264431;248,7835511;65;62;56;65;2,768071932;21;18;16;19;1,514375559;-4,43071E-06;0,788595259;0,720007122;0,661909997;0,689377308;0,041269877;8,460526466;6,14389801;4,915584564;5,438679218;1,157131987;8,502714335;38,41;31,69;11,41;35,318;5,47173096;36,82027054;34,46527778;-1,475972222;654,2382481;186,1388889;23,56942584;1,972361111;65,45555556;-1,694444444;33,2103193;213,65;21,29289642;2,183333333;17;-1,385555556;5,550857197;290,7944444;31,35978316;2,24;0;0,163148764;0;0;8,809555054;0;0;0;1,216326743;5,376791477
179,9849051;2,11659E-07;9,81605E-08;7,21575E-08;9,4722E-08;3,56356E-08;33,4;20,5;10,4;10,4;6,69977114;1064,067777;76;70;42;71;9,335713982;29;23;8;29;5,908186411;-1,85424E-05;0,769357502;0,712832093;0,536360264;0,769357502;0,067364748;7,67142868;5,964566708;3,313694239;7,67142868;1,305488537;10,60799996;39,23;31,61;13,83;27,81666667;5,608809566;33,05772018;47,97361111;-0,925972222;1261,707293;178,7375;22,63724047;3,073611111;81,39444444;-0,086111111;107,8197641;211,2111111;22,7071039;3,326111111;36,57222222;-1,143888889;35,10258574;285,3555556;32,66738872;3,296111111;0;0,111354846;0;0,024438701;37,96337128;0;0;0;5,146204819;1,313531995
279,5012133;2,68399E-07;5,92318E-08;2,67717E-08;2,67717E-08;8,82456E-08;22,8;17,9;7,5;7,5;5,485007395;1506,962987;56;14;2;3;18,55681965;18;3;0;2;5,322488975;-2,10523E-05;0,575993776;0,113846295;-0,038555052;-0,038555052;0,229027408;3,716911793;1,259096861;0,925752521;0,925752521;1,096076349;8,202495753;34,05;22,59;-1,89;-1,89;6,85898183;121,9102554;56,89027778;-1,839861111;2412,655139;157,7777778;15,26976297;3,964027778;72,52777778;-1,221666667;230,4582912;166,1444444;9,731487999;4,119444444;83,96111111;-1,939444444;68,77596905;265,3277778;22,81627115;4,032777778;0;0,025876147;0;0;112,8112793;0;0;0;14,87218617;7,242065907
47,3244378;1,79548E-07;1,39268E-07;1,06085E-07;1,1658E-07;2,39095E-08;14,3;11,7;7,5;7,5;2,048956374;100,3081631;53;43;40;41;3,774770045;13;10;7;10;1,691810339;7,52633E-07;0,598450601;0,460510939;0,414619714;0,438060105;0,048951151;3,980707407;2,707490206;2,416582346;2,559099436;0,409442411;9,885807651;41,91;33,29;15,79;33,59;5,84014218;20,64068604;35,87916667;-1,479583333;813,1896505;182,7541667;21,93737273;2,205972222;63,69444444;-1,141666667;50,27690262;212,0277778;20,04614985;2,395;16,38888889;-1,745;12,17777044;290,8944444;28,97499078;2,595;0;0,215783912;0;0,116142885;13,17429066;0;0;0;2,018132359;1,352228999
211,4824572;2,21865E-07;1,57446E-07;9,44958E-08;1,38884E-07;3,39923E-08;49;41,85;23,2;23,2;7,754116747;372,4587756;90;89;82;89;1,995550606;66;60;41;49;6,677990383;2,53432E-05;0,870198667;0,833663344;0,806926131;0,837744951;0,015832637;14,40816307;11,02380943;9,358730316;11,32627106;1,306334304;8,151387355;31,53;25,29;12,97;25,835;4,628127651;50,7860527;37,46111111;-1,539027778;962,9962905;181,3152778;20,14681284;2,700972222;65,22222222;-1,111666667;50,69783357;207,5166667;18,49314947;2,837777778;18,70555556;-1,858333333;13,96867462;286,9833333;27,30305311;3,037777778;0;0,192598292;2;0;16,22783852;0;0;0;2,346386621;14,97478676
195,9694387;1,22802E-07;8,89089E-08;5,31381E-08;7,11768E-08;2,0519E-08;22,9;16,8;10,3;18,1;3,130253806;139,2570088;72;53;47;52;6,564551267;25;14;11;13;3,611094017;-6,18779E-08;0,725995958;0,562827885;0,453905106;0,453905106;0,087640501;6,299163342;3,574857235;2,662367105;2,662367105;1,091529942;17,41955153;37,99;31,44333333;18,03;36,055;4,014047167;16,63879585;34,42638889;-1,534444444;648,4111657;184,3958333;25,69613408;2,015555556;64,20555556;-1,421666667;45,55625137;213,3111111;23,50111104;2,205555556;13,49444444;-1,535555556;8,432890369;292,2388889;32,91529289;2,332777778;0;0,175964768;0;0,012048719;11,51114845;0;0;0;1,799515558;0,061473262
258,309781;2,91346E-07;1,77345E-07;1,243E-07;1,77345E-07;4,37198E-08;20,8;16;10,6;15,8;2,551800085;1727,592215;53;48;7;51;13,80273725;15;13;1;13;4,027681991;1,93256E-05;0,612518609;0,587643683;0,470828682;0,580034435;0,039653937;4,161538601;3,850174189;2,779494286;3,762295008;0,391557694;8,693656042;34,07;25,93;-2,01;24,18;7,378842521;128,2664185;42,74444444;-2,089166667;1520,563948;178,8305556;17,30190232;3,386805556;75,98333333;-1,950555556;140,3954578;207,9722222;15,71189721;3,591111111;33,76111111;-2,065555556;47,73883594;281,6555556;27,2035426;3,444444444;0;0,01890982;0;0;38,3180542;0;0;0;5,999627831;13,13103294
198,9411799;4,48981E-07;3,44045E-07;1,69072E-07;1,69072E-07;8,27934E-08;9,4;3;1,3;1,3;2,392803837;2031,794856;18;15;7;15;2,737395356;4;3;1;3;0,718021974;-2,52961E-05;0,185275078;0,172010407;0,138276547;0,138276547;0,012978942;1,454816341;1,415509224;1,320930243;1,320930243;0,0371757;11,51148748;43,75;34,17666667;12,21;34,17666667;6,643902203;218,8440704;34,35138889;-1,897083333;1119,841845;189,2180556;22,77728954;3,800277778;68,06111111;-2,455555556;104,0078255;213,3333333;20,40068119;3,95;23,66666667;-1,892777778;18,78107923;288,8833333;33,84300148;3,854444444;0;0,114276619;0;0;15,24757195;0;0;0;2,616646656;24,69551086
233,5484559;1,47207E-07;1,21249E-07;8,97222E-08;1,15939E-07;1,47736E-08;26,9;21;12,4;14,6;3,886981119;501,2652138;71;63;52;63;5,352465683;21;16;12;14;2,776088375;-5,92991E-06;0,781959772;0,738598108;0,677267373;0,741084814;0,027894344;8,172618866;6,651053905;5,197080135;6,724536896;0,797584687;11,77747343;28,31;21,58;11,43;20,30333333;3,8752983;12,7190094;61,75972222;-1,937083333;1729,50605;169,5166667;17,71032875;2,493194444;79,52222222;-1,355;128,8325776;195,75;17,06172343;2,682222222;92,76666667;-1,998333333;46,60491153;273,6277778;23,33077907;2,832222222;0;0,120657241;0;0;51,22475815;0;0;0;6,035648934;0,61192137
